time,dt,mass,total_E,x1_Mom,x2_Mom,x3_Mom,Gamma,x1_KE,x2_KE,x3_KE,Press,x0_ME,x1_ME,x2_ME,x3_ME,bsq,T00_EM,Gam,U_th,U_b
8.300573e-01,9.541985e-05,1.099237e-01,6.595420e-01,-8.517375e-22,2.758689e-05,0.000000e+00,1.000000e-01,1.470650e-08,1.408420e-08,0.000000e+00,2.488775e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.499149e-01,9.499149e-01,4.749576e-01,1.000013e-01,1.843490e-01,4.751908e-01
8.400763e-01,9.541985e-05,1.099237e-01,6.595420e-01,-2.548023e-21,2.266936e-05,0.000000e+00,1.000000e-01,1.858826e-08,1.676724e-08,0.000000e+00,2.489119e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.498941e-01,9.498941e-01,4.749472e-01,1.000016e-01,1.843485e-01,4.751908e-01
8.500954e-01,9.541985e-05,1.099237e-01,6.595420e-01,-4.032505e-22,1.728040e-05,0.000000e+00,1.000001e-01,2.976657e-08,2.364394e-08,0.000000e+00,2.489550e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.498676e-01,9.498676e-01,4.749341e-01,1.000026e-01,1.843472e-01,4.751908e-01
8.600191e-01,9.541985e-05,1.099237e-01,6.595420e-01,-4.029274e-22,1.129100e-05,0.000000e+00,1.000001e-01,3.515925e-08,2.619674e-08,0.000000e+00,2.490028e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.498386e-01,9.498386e-01,4.749196e-01,1.000028e-01,1.843465e-01,4.751908e-01
8.700382e-01,9.541985e-05,1.099237e-01,6.595420e-01,1.460491e-22,3.988955e-06,0.000000e+00,1.000001e-01,4.211715e-08,2.808987e-08,0.000000e+00,2.490535e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.498079e-01,9.498079e-01,4.749043e-01,1.000032e-01,1.843458e-01,4.751908e-01
8.800573e-01,9.541985e-05,1.099237e-01,6.595420e-01,1.840477e-21,-3.749624e-06,0.000000e+00,1.000001e-01,5.287639e-08,3.586941e-08,0.000000e+00,2.491029e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.497776e-01,9.497776e-01,4.748892e-01,1.000039e-01,1.843444e-01,4.751908e-01
8.900763e-01,9.541985e-05,1.099237e-01,6.595420e-01,-3.024379e-22,-1.018904e-05,0.000000e+00,1.000001e-01,6.380427e-08,4.040443e-08,0.000000e+00,2.491648e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.497399e-01,9.497399e-01,4.748704e-01,1.000046e-01,1.843431e-01,4.751908e-01
9.000954e-01,9.541985e-05,1.099237e-01,6.595420e-01,3.023733e-21,-1.554529e-05,0.000000e+00,1.000001e-01,6.759736e-08,4.045449e-08,0.000000e+00,2.492368e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.496965e-01,9.496965e-01,4.748487e-01,1.000046e-01,1.843428e-01,4.751908e-01
9.100191e-01,9.541985e-05,1.099237e-01,6.595420e-01,6.152156e-22,-1.983891e-05,0.000000e+00,1.000001e-01,7.257102e-08,4.271103e-08,0.000000e+00,2.493138e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.496500e-01,9.496500e-01,4.748255e-01,1.000049e-01,1.843422e-01,4.751908e-01
9.200382e-01,9.541985e-05,1.099237e-01,6.595420e-01,3.960127e-21,-2.393480e-05,0.000000e+00,1.000001e-01,9.482508e-08,4.287167e-08,0.000000e+00,2.493945e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.496009e-01,9.496009e-01,4.748010e-01,1.000061e-01,1.843404e-01,4.751908e-01
9.300573e-01,9.541985e-05,1.099237e-01,6.595420e-01,1.199412e-21,-2.679469e-05,0.000000e+00,1.000001e-01,1.033789e-07,4.396309e-08,0.000000e+00,2.494784e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.495502e-01,9.495502e-01,4.747757e-01,1.000064e-01,1.843397e-01,4.751908e-01
9.400763e-01,9.541985e-05,1.099237e-01,6.595420e-01,8.271806e-22,-3.005574e-05,0.000000e+00,1.000002e-01,1.176815e-07,4.735911e-08,0.000000e+00,2.495654e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.494973e-01,9.494973e-01,4.747493e-01,1.000071e-01,1.843382e-01,4.751908e-01
9.500954e-01,9.541985e-05,1.099237e-01,6.595420e-01,7.389049e-21,-3.236196e-05,0.000000e+00,1.000002e-01,1.303102e-07,4.997551e-08,0.000000e+00,2.496595e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.494403e-01,9.494403e-01,4.747208e-01,1.000078e-01,1.843370e-01,4.751908e-01
9.600191e-01,9.541985e-05,1.099237e-01,6.595420e-01,-4.135903e-22,-3.337237e-05,0.000000e+00,1.000002e-01,1.453644e-07,5.211390e-08,0.000000e+00,2.497597e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.493796e-01,9.493796e-01,4.746906e-01,1.000088e-01,1.843356e-01,4.751908e-01
9.700382e-01,9.541985e-05,1.099237e-01,6.595420e-01,-6.824240e-21,-3.465156e-05,0.000000e+00,1.000002e-01,1.677499e-07,5.975039e-08,0.000000e+00,2.498646e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.493157e-01,9.493157e-01,4.746587e-01,1.000112e-01,1.843333e-01,4.751908e-01
9.800573e-01,9.541985e-05,1.099237e-01,6.595420e-01,-4.404737e-20,-3.547744e-05,0.000000e+00,1.000002e-01,1.657078e-07,6.096252e-08,0.000000e+00,2.499825e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.492451e-01,9.492451e-01,4.746235e-01,1.000101e-01,1.843335e-01,4.751908e-01
9.900763e-01,9.541985e-05,1.099237e-01,6.595420e-01,-6.050826e-20,-3.427199e-05,0.000000e+00,1.000002e-01,1.595476e-07,6.647449e-08,0.000000e+00,2.501028e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.491730e-01,9.491730e-01,4.745874e-01,1.000099e-01,1.843336e-01,4.751908e-01
1.000095e+00,9.541985e-05,1.099237e-01,6.595420e-01,2.992326e-20,-3.265563e-05,0.000000e+00,1.000002e-01,1.649847e-07,7.367239e-08,0.000000e+00,2.502267e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.490982e-01,9.490982e-01,4.745501e-01,1.000105e-01,1.843326e-01,4.751908e-01
1.010019e+00,9.541985e-05,1.099237e-01,6.595420e-01,7.167520e-20,-2.888954e-05,0.000000e+00,1.000002e-01,1.563886e-07,7.328990e-08,0.000000e+00,2.503567e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.490204e-01,9.490204e-01,4.745112e-01,1.000099e-01,1.843333e-01,4.751908e-01
1.020038e+00,9.541985e-05,1.099237e-01,6.595420e-01,-6.617445e-21,-2.412956e-05,0.000000e+00,1.000002e-01,1.473480e-07,7.393540e-08,0.000000e+00,2.504903e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.489407e-01,9.489407e-01,4.744713e-01,1.000095e-01,1.843341e-01,4.751908e-01
1.030057e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.073680e-19,-2.051744e-05,0.000000e+00,1.000002e-01,1.571415e-07,7.623073e-08,0.000000e+00,2.506254e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.488592e-01,9.488592e-01,4.744306e-01,1.000101e-01,1.843331e-01,4.751908e-01
1.040076e+00,9.541985e-05,1.099237e-01,6.595420e-01,2.552679e-19,-1.248259e-05,0.000000e+00,1.000002e-01,1.616791e-07,7.926863e-08,0.000000e+00,2.507692e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.487726e-01,9.487726e-01,4.743873e-01,1.000104e-01,1.843324e-01,4.751908e-01
1.050095e+00,9.541985e-05,1.099237e-01,6.595420e-01,8.556356e-19,-5.242619e-06,0.000000e+00,1.000003e-01,1.711193e-07,8.266271e-08,0.000000e+00,2.509209e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.486811e-01,9.486811e-01,4.743416e-01,1.000109e-01,1.843314e-01,4.751908e-01
1.060019e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.004859e-18,4.634129e-06,0.000000e+00,1.000003e-01,1.945538e-07,8.611903e-08,0.000000e+00,2.510844e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.485821e-01,9.485821e-01,4.742921e-01,1.000120e-01,1.843292e-01,4.751908e-01
1.070038e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.042909e-18,1.597127e-05,0.000000e+00,1.000003e-01,2.272407e-07,9.478876e-08,0.000000e+00,2.512608e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.484748e-01,9.484748e-01,4.742386e-01,1.000138e-01,1.843259e-01,4.751908e-01
1.080057e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.565687e-18,2.569098e-05,0.000000e+00,1.000004e-01,2.750490e-07,1.066231e-07,0.000000e+00,2.514569e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.483549e-01,9.483549e-01,4.741789e-01,1.000168e-01,1.843211e-01,4.751908e-01
1.090076e+00,9.541985e-05,1.099237e-01,6.595420e-01,8.860759e-19,3.675178e-05,0.000000e+00,1.000004e-01,3.222092e-07,1.164688e-07,0.000000e+00,2.516605e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.482307e-01,9.482307e-01,4.741170e-01,1.000195e-01,1.843165e-01,4.751908e-01
1.100095e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.853896e-19,4.515295e-05,0.000000e+00,1.000005e-01,3.532140e-07,1.226166e-07,0.000000e+00,2.518665e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.481059e-01,9.481059e-01,4.740547e-01,1.000210e-01,1.843136e-01,4.751908e-01
1.110019e+00,9.541985e-05,1.099237e-01,6.595420e-01,3.519033e-19,5.852853e-05,0.000000e+00,1.000005e-01,3.671784e-07,1.300285e-07,0.000000e+00,2.520786e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.479779e-01,9.479779e-01,4.739908e-01,1.000219e-01,1.843120e-01,4.751908e-01
1.120038e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.040593e-18,6.644695e-05,0.000000e+00,1.000005e-01,3.592377e-07,1.333739e-07,0.000000e+00,2.522975e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.478468e-01,9.478468e-01,4.739253e-01,1.000218e-01,1.843125e-01,4.751908e-01
1.130057e+00,9.541985e-05,1.099237e-01,6.595420e-01,2.797856e-18,7.128224e-05,0.000000e+00,1.000005e-01,3.669601e-07,1.429019e-07,0.000000e+00,2.525192e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.477133e-01,9.477133e-01,4.738587e-01,1.000227e-01,1.843112e-01,4.751908e-01
1.140076e+00,9.541985e-05,1.099237e-01,6.595420e-01,3.720328e-18,7.292702e-05,0.000000e+00,1.000005e-01,3.840459e-07,1.516486e-07,0.000000e+00,2.527500e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.475740e-01,9.475740e-01,4.737892e-01,1.000238e-01,1.843093e-01,4.751908e-01
1.150095e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.896909e-18,7.183841e-05,0.000000e+00,1.000006e-01,4.015406e-07,1.597805e-07,0.000000e+00,2.529857e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.474318e-01,9.474318e-01,4.737182e-01,1.000251e-01,1.843073e-01,4.751908e-01
1.160019e+00,9.541985e-05,1.099237e-01,6.595420e-01,6.444730e-18,7.017457e-05,0.000000e+00,1.000006e-01,4.190596e-07,1.677224e-07,0.000000e+00,2.532241e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.472879e-01,9.472879e-01,4.736464e-01,1.000265e-01,1.843053e-01,4.751908e-01
1.170038e+00,9.541985e-05,1.099237e-01,6.595420e-01,7.276542e-18,6.305724e-05,0.000000e+00,1.000006e-01,4.457626e-07,1.773744e-07,0.000000e+00,2.534711e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.471385e-01,9.471385e-01,4.735718e-01,1.000284e-01,1.843025e-01,4.751908e-01
1.180057e+00,9.541985e-05,1.099237e-01,6.595420e-01,7.580945e-18,5.705607e-05,0.000000e+00,1.000007e-01,4.661256e-07,1.874174e-07,0.000000e+00,2.537200e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.469882e-01,9.469882e-01,4.734968e-01,1.000303e-01,1.843002e-01,4.751908e-01
1.190076e+00,9.541985e-05,1.099237e-01,6.595420e-01,8.336657e-18,5.082427e-05,0.000000e+00,1.000007e-01,4.790765e-07,1.974552e-07,0.000000e+00,2.539738e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.468351e-01,9.468351e-01,4.734203e-01,1.000318e-01,1.842984e-01,4.751908e-01
1.200095e+00,9.541985e-05,1.099237e-01,6.595420e-01,8.417390e-18,5.293223e-05,0.000000e+00,1.000007e-01,5.014906e-07,2.061484e-07,0.000000e+00,2.542323e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.466790e-01,9.466790e-01,4.733424e-01,1.000337e-01,1.842960e-01,4.751908e-01
1.210019e+00,9.541985e-05,1.099237e-01,6.595420e-01,7.882039e-18,4.971640e-05,0.000000e+00,1.000007e-01,5.286133e-07,2.195310e-07,0.000000e+00,2.544888e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.465237e-01,9.465237e-01,4.732649e-01,1.000372e-01,1.842928e-01,4.751908e-01
1.220038e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.609277e-18,4.455763e-05,0.000000e+00,1.000008e-01,5.404068e-07,2.331275e-07,0.000000e+00,2.547492e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.463665e-01,9.463665e-01,4.731864e-01,1.000378e-01,1.842908e-01,4.751908e-01
1.230057e+00,9.541985e-05,1.099237e-01,6.595420e-01,3.693858e-18,4.004094e-05,0.000000e+00,1.000008e-01,5.607549e-07,2.492037e-07,0.000000e+00,2.550091e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.462094e-01,9.462094e-01,4.731080e-01,1.000398e-01,1.842880e-01,4.751908e-01
1.240076e+00,9.541985e-05,1.099237e-01,6.595420e-01,3.907601e-18,3.099048e-05,0.000000e+00,1.000008e-01,5.636589e-07,2.621385e-07,0.000000e+00,2.552655e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.460550e-01,9.460550e-01,4.730309e-01,1.000405e-01,1.842868e-01,4.751908e-01
1.250095e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.663975e-18,2.207777e-05,0.000000e+00,1.000008e-01,5.462418e-07,2.708294e-07,0.000000e+00,2.555259e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.458992e-01,9.458992e-01,4.729530e-01,1.000381e-01,1.842876e-01,4.751908e-01
1.260019e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.634197e-18,7.622876e-06,0.000000e+00,1.000008e-01,5.453312e-07,2.774712e-07,0.000000e+00,2.557806e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.457460e-01,9.457460e-01,4.728764e-01,1.000375e-01,1.842871e-01,4.751908e-01
1.270038e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.120579e-18,-4.635224e-06,0.000000e+00,1.000008e-01,5.550873e-07,2.815807e-07,0.000000e+00,2.560241e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.455994e-01,9.455994e-01,4.728031e-01,1.000381e-01,1.842859e-01,4.751908e-01
1.280057e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.989057e-18,-1.782303e-05,0.000000e+00,1.000008e-01,5.616064e-07,2.845629e-07,0.000000e+00,2.562655e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.454541e-01,9.454541e-01,4.727304e-01,1.000384e-01,1.842850e-01,4.751908e-01
1.290076e+00,9.541985e-05,1.099237e-01,6.595420e-01,5.054074e-18,-3.409365e-05,0.000000e+00,1.000009e-01,5.742161e-07,2.861211e-07,0.000000e+00,2.565116e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.453060e-01,9.453060e-01,4.726564e-01,1.000392e-01,1.842839e-01,4.751908e-01
1.300095e+00,9.541985e-05,1.099237e-01,6.595420e-01,4.837352e-18,-4.971027e-05,0.000000e+00,1.000009e-01,5.785646e-07,2.887976e-07,0.000000e+00,2.567594e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.451571e-01,9.451571e-01,4.725821e-01,1.000394e-01,1.842835e-01,4.751908e-01
1.310019e+00,9.541985e-05,1.099237e-01,6.595420e-01,3.099611e-18,-6.601832e-05,0.000000e+00,1.000009e-01,5.749307e-07,2.857591e-07,0.000000e+00,2.570028e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.450113e-01,9.450113e-01,4.725091e-01,1.000385e-01,1.842840e-01,4.751908e-01
1.320038e+00,9.541985e-05,1.099237e-01,6.595420e-01,2.203609e-18,-7.741489e-05,0.000000e+00,1.000009e-01,5.901150e-07,2.875329e-07,0.000000e+00,2.572415e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.448675e-01,9.448675e-01,4.724373e-01,1.000392e-01,1.842827e-01,4.751908e-01
1.330057e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.849576e-18,-9.281334e-05,0.000000e+00,1.000009e-01,5.834258e-07,2.831974e-07,0.000000e+00,2.574762e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.447270e-01,9.447270e-01,4.723670e-01,1.000384e-01,1.842836e-01,4.751908e-01
1.340076e+00,9.541985e-05,1.099237e-01,6.595420e-01,1.230183e-18,-1.032639e-04,0.000000e+00,1.000009e-01,5.828121e-07,2.826068e-07,0.000000e+00,2.577109e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.445864e-01,9.445864e-01,4.722967e-01,1.000383e-01,1.842837e-01,4.751908e-01
1.350095e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.278159e-18,-1.115124e-04,0.000000e+00,1.000009e-01,5.785029e-07,2.814716e-07,0.000000e+00,2.579345e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.444525e-01,9.444525e-01,4.722297e-01,1.000379e-01,1.842842e-01,4.751908e-01
1.360019e+00,9.541985e-05,1.099237e-01,6.595420e-01,-2.658889e-18,-1.160162e-04,0.000000e+00,1.000009e-01,5.912630e-07,2.834311e-07,0.000000e+00,2.581575e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.443183e-01,9.443183e-01,4.721627e-01,1.000387e-01,1.842831e-01,4.751908e-01
1.370038e+00,9.541985e-05,1.099237e-01,6.595420e-01,-4.358911e-18,-1.180116e-04,0.000000e+00,1.000009e-01,5.974666e-07,2.838534e-07,0.000000e+00,2.583768e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.441866e-01,9.441866e-01,4.720968e-01,1.000390e-01,1.842826e-01,4.751908e-01
1.380057e+00,9.541985e-05,1.099237e-01,6.595420e-01,-5.008082e-18,-1.181695e-04,0.000000e+00,1.000009e-01,6.057141e-07,2.834522e-07,0.000000e+00,2.585983e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.440533e-01,9.440533e-01,4.720302e-01,1.000395e-01,1.842820e-01,4.751908e-01
1.390076e+00,9.541985e-05,1.099237e-01,6.595420e-01,-6.823247e-18,-1.153343e-04,0.000000e+00,1.000009e-01,6.060175e-07,2.847288e-07,0.000000e+00,2.588283e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.439153e-01,9.439153e-01,4.719612e-01,1.000395e-01,1.842819e-01,4.751908e-01
1.400095e+00,9.541985e-05,1.099237e-01,6.595420e-01,-9.507779e-18,-1.085609e-04,0.000000e+00,1.000009e-01,6.005232e-07,2.855983e-07,0.000000e+00,2.590530e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.437807e-01,9.437807e-01,4.718939e-01,1.000393e-01,1.842823e-01,4.751908e-01
1.410019e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.128142e-17,-1.012824e-04,0.000000e+00,1.000009e-01,5.890894e-07,2.879644e-07,0.000000e+00,2.592801e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.436447e-01,9.436447e-01,4.718259e-01,1.000386e-01,1.842830e-01,4.751908e-01
1.420038e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.281336e-17,-9.971166e-05,0.000000e+00,1.000009e-01,5.727825e-07,2.801100e-07,0.000000e+00,2.595011e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.435127e-01,9.435127e-01,4.717598e-01,1.000372e-01,1.842848e-01,4.751908e-01
1.430057e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.315151e-17,-9.145772e-05,0.000000e+00,1.000008e-01,5.666163e-07,2.741401e-07,0.000000e+00,2.597114e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.433869e-01,9.433869e-01,4.716968e-01,1.000365e-01,1.842857e-01,4.751908e-01
1.440076e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.226014e-17,-8.235211e-05,0.000000e+00,1.000008e-01,5.694285e-07,2.754727e-07,0.000000e+00,2.599183e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.432624e-01,9.432624e-01,4.716345e-01,1.000368e-01,1.842852e-01,4.751908e-01
1.450095e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.307144e-17,-7.201278e-05,0.000000e+00,1.000008e-01,5.566016e-07,2.708309e-07,0.000000e+00,2.601155e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.431446e-01,9.431446e-01,4.715756e-01,1.000356e-01,1.842866e-01,4.751908e-01
1.460019e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.468361e-17,-6.351464e-05,0.000000e+00,1.000008e-01,5.486310e-07,2.652933e-07,0.000000e+00,2.603005e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.430340e-01,9.430340e-01,4.715202e-01,1.000348e-01,1.842876e-01,4.751908e-01
1.470038e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.729932e-17,-5.125561e-05,0.000000e+00,1.000008e-01,5.401967e-07,2.622170e-07,0.000000e+00,2.604907e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.429203e-01,9.429203e-01,4.714633e-01,1.000341e-01,1.842885e-01,4.751908e-01
1.480057e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.681625e-17,-3.237146e-05,0.000000e+00,1.000008e-01,5.380663e-07,2.562664e-07,0.000000e+00,2.606738e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.428108e-01,9.428108e-01,4.714085e-01,1.000337e-01,1.842892e-01,4.751908e-01
1.490076e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.760240e-17,-1.838549e-05,0.000000e+00,1.000008e-01,5.387908e-07,2.545083e-07,0.000000e+00,2.608500e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.427050e-01,9.427050e-01,4.713556e-01,1.000335e-01,1.842893e-01,4.751908e-01
1.500095e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.569195e-17,-3.845088e-06,0.000000e+00,1.000008e-01,5.435891e-07,2.504015e-07,0.000000e+00,2.610252e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.425999e-01,9.425999e-01,4.713030e-01,1.000336e-01,1.842892e-01,4.751908e-01
1.510019e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.507735e-17,1.039410e-05,0.000000e+00,1.000008e-01,5.512074e-07,2.472826e-07,0.000000e+00,2.611986e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.424957e-01,9.424957e-01,4.712510e-01,1.000339e-01,1.842889e-01,4.751908e-01
1.520038e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.501697e-17,2.671040e-05,0.000000e+00,1.000008e-01,5.584475e-07,2.479447e-07,0.000000e+00,2.613796e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.423870e-01,9.423870e-01,4.711967e-01,1.000344e-01,1.842883e-01,4.751908e-01
1.530057e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.395487e-17,4.305890e-05,0.000000e+00,1.000008e-01,5.717483e-07,2.440387e-07,0.000000e+00,2.615578e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.422797e-01,9.422797e-01,4.711430e-01,1.000348e-01,1.842876e-01,4.751908e-01
1.540076e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.407398e-17,6.037197e-05,0.000000e+00,1.000008e-01,5.819283e-07,2.411644e-07,0.000000e+00,2.617278e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.421774e-01,9.421774e-01,4.710919e-01,1.000350e-01,1.842869e-01,4.751908e-01
1.550095e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.328386e-17,7.125748e-05,0.000000e+00,1.000008e-01,5.867565e-07,2.417039e-07,0.000000e+00,2.618997e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.420741e-01,9.420741e-01,4.710403e-01,1.000352e-01,1.842865e-01,4.751908e-01
1.560019e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.256587e-17,8.382808e-05,0.000000e+00,1.000008e-01,6.032792e-07,2.423181e-07,0.000000e+00,2.620678e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.419727e-01,9.419727e-01,4.709897e-01,1.000362e-01,1.842853e-01,4.751908e-01
1.570038e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.251193e-17,9.250230e-05,0.000000e+00,1.000009e-01,6.252509e-07,2.447396e-07,0.000000e+00,2.622310e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.418740e-01,9.418740e-01,4.709404e-01,1.000376e-01,1.842834e-01,4.751908e-01
1.580057e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.123311e-17,9.940263e-05,0.000000e+00,1.000009e-01,6.392545e-07,2.482041e-07,0.000000e+00,2.623967e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.417741e-01,9.417741e-01,4.708906e-01,1.000387e-01,1.842823e-01,4.751908e-01
1.590076e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.062828e-17,1.019175e-04,0.000000e+00,1.000009e-01,6.516316e-07,2.492358e-07,0.000000e+00,2.625593e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.416763e-01,9.416763e-01,4.708418e-01,1.000396e-01,1.842814e-01,4.751908e-01
1.600095e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.062695e-17,1.068097e-04,0.000000e+00,1.000009e-01,6.650244e-07,2.517361e-07,0.000000e+00,2.627262e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.415755e-01,9.415755e-01,4.707914e-01,1.000405e-01,1.842801e-01,4.751908e-01
1.610019e+00,9.541985e-05,1.099237e-01,6.595420e-01,-9.996974e-18,1.054975e-04,0.000000e+00,1.000009e-01,6.748910e-07,2.505848e-07,0.000000e+00,2.628962e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.414732e-01,9.414732e-01,4.707403e-01,1.000406e-01,1.842795e-01,4.751908e-01
1.620038e+00,9.541985e-05,1.099237e-01,6.595420e-01,-1.004826e-17,1.011551e-04,0.000000e+00,1.000009e-01,6.725699e-07,2.532961e-07,0.000000e+00,2.630643e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.413724e-01,9.413724e-01,4.706900e-01,1.000405e-01,1.842795e-01,4.751908e-01
1.630057e+00,9.541985e-05,1.099237e-01,6.595420e-01,-9.294863e-18,9.581187e-05,0.000000e+00,1.000009e-01,6.688505e-07,2.586374e-07,0.000000e+00,2.632373e-02,0.000000e+00,0.000000e+00,0.000000e+00,9.412685e-01,9.412685e-01,4.706380e-01,1.000408e-01,1.842794e-01,4.751908e-01
